,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,suburb_count,CouncilArea_mode
6651,Oakleigh,8/105 Atherton Rd,2,h,305000.0,PI,Ray,4/06/2016,14.0,3166.0,2.0,1.0,1.0,0.0,80.0,Monash,-37.8994,145.0955,Southern Metropolitan,3224.0,47,Monash
6652,Oakleigh,11/79 Atherton Rd,2,u,400000.0,PI,Woodards,7/05/2016,14.0,3166.0,2.0,1.0,1.0,0.0,87.0,Monash,-37.8991,145.0939,Southern Metropolitan,3224.0,47,Monash
6653,Oakleigh,94 Burlington St,3,h,880000.0,PI,Barry,7/11/2016,14.0,3166.0,3.0,1.0,1.0,670.0,118.0,Monash,-37.9033,145.1006,Southern Metropolitan,3224.0,47,Monash
6654,Oakleigh,4 Leroux St,3,h,1076000.0,S,Buxton,8/10/2016,14.0,3166.0,3.0,1.0,2.0,689.0,137.37442942647843,Monash,-37.8961,145.1046,Southern Metropolitan,3224.0,47,Monash
6655,Oakleigh,3 Estelle St,3,h,1045000.0,S,Ray,11/02/2017,14.0,3166.0,3.0,1.0,2.0,602.0,107.0,Monash,-37.8923,145.1013,Southern Metropolitan,3224.0,47,Monash
6656,Oakleigh,5/1 Parer St,2,h,600000.0,SP,Barry,12/06/2016,14.0,3166.0,2.0,1.0,1.0,211.0,137.37442942647843,Monash,-37.9086,145.0977,Southern Metropolitan,3224.0,47,Monash
6657,Oakleigh,105 Atkinson St,3,h,1225000.0,S,Ray,12/11/2016,14.0,3166.0,3.0,1.0,2.0,553.0,137.37442942647843,Monash,-37.8956,145.0928,Southern Metropolitan,3224.0,47,Monash
6658,Oakleigh,1173 North Rd,3,h,1035000.0,S,Buxton,12/11/2016,14.0,3166.0,3.0,1.0,2.0,650.0,137.37442942647843,Monash,-37.91,145.0914,Southern Metropolitan,3224.0,47,Monash
6659,Oakleigh,1/1478 Dandenong Rd,3,u,690000.0,S,Buxton,15/10/2016,14.0,3166.0,3.0,1.0,2.0,340.0,103.0,Monash,-37.8968,145.0983,Southern Metropolitan,3224.0,47,Monash
6660,Oakleigh,53 William St,3,h,1050000.0,SP,Buxton,15/10/2016,14.0,3166.0,3.0,2.0,2.0,544.0,146.0,Monash,-37.9055,145.1024,Southern Metropolitan,3224.0,47,Monash
6661,Oakleigh,56 Burlington St,3,h,1045000.0,S,Ray,17/09/2016,14.0,3166.0,3.0,1.0,2.0,643.0,137.37442942647843,Monash,-37.9028,145.0971,Southern Metropolitan,3224.0,47,Monash
6662,Oakleigh,1249 North Rd,3,h,865000.0,SP,Buxton,17/09/2016,14.0,3166.0,2.0,1.0,2.0,691.0,140.0,Monash,-37.9109,145.0995,Southern Metropolitan,3224.0,47,Monash
6663,Oakleigh,13 Hilbert Ct,3,h,1033000.0,S,Buxton,18/03/2017,14.0,3166.0,3.0,1.0,2.0,548.0,115.0,Monash,-37.8951,145.101,Southern Metropolitan,3224.0,47,Monash
6664,Oakleigh,1231 North Rd,4,h,991000.0,S,Woodards,18/03/2017,14.0,3166.0,4.0,1.0,2.0,683.0,137.37442942647843,Monash,-37.9107,145.0975,Southern Metropolitan,3224.0,47,Monash
6665,Oakleigh,134 Atherton Rd,4,h,1641000.0,S,Ray,19/11/2016,14.0,3166.0,4.0,1.0,2.0,802.0,137.37442942647843,Monash,-37.9002,145.099,Southern Metropolitan,3224.0,47,Monash
6666,Oakleigh,3/21 John St,2,h,655000.0,S,Barry,19/11/2016,14.0,3166.0,2.0,1.0,1.0,156.0,137.37442942647843,Monash,-37.9024,145.1008,Southern Metropolitan,3224.0,47,Monash
6667,Oakleigh,1472 Dandenong Rd,2,h,750000.0,PI,Woodards,22/05/2016,14.0,3166.0,2.0,2.0,2.0,607.0,138.0,Monash,-37.8964,145.0977,Southern Metropolitan,3224.0,47,Monash
6668,Oakleigh,197 Huntingdale Rd,3,h,1025000.0,S,Ray,25/02/2017,14.0,3166.0,3.0,1.0,2.0,543.0,139.0,Monash,-37.9023,145.105,Southern Metropolitan,3224.0,47,Monash
6669,Oakleigh,1/233 Huntingdale Rd,3,u,637000.0,S,Ray,26/07/2016,14.0,3166.0,3.0,1.0,2.0,119.0,137.37442942647843,Monash,-37.9058,145.1043,Southern Metropolitan,3224.0,47,Monash
6670,Oakleigh,1/157 Atherton Rd,3,u,633500.0,S,Woodards,27/06/2016,14.0,3166.0,3.0,2.0,2.0,279.0,95.0,Monash,-37.9001,145.1009,Southern Metropolitan,3224.0,47,Monash
6671,Oakleigh,62 Eastgate St,4,h,1180000.0,S,Buxton,27/06/2016,14.0,3166.0,4.0,1.0,2.0,604.0,183.0,Monash,-37.9087,145.0886,Southern Metropolitan,3224.0,47,Monash
6672,Oakleigh,9 Winifred St,3,h,1124000.0,S,Ray,27/06/2016,14.0,3166.0,3.0,1.0,1.0,685.0,137.37442942647843,Monash,-37.8952,145.1021,Southern Metropolitan,3224.0,47,Monash
6673,Oakleigh,36 Hatter St,3,h,1225000.0,S,Buxton,27/11/2016,14.0,3166.0,3.0,1.0,2.0,528.0,112.0,Monash,-37.9066,145.088,Southern Metropolitan,3224.0,47,Monash
6674,Oakleigh,1474 Dandenong Rd,4,h,855000.0,PI,Woodards,28/05/2016,14.0,3166.0,3.0,2.0,1.0,728.0,137.37442942647843,Monash,-37.8966,145.0979,Southern Metropolitan,3224.0,47,Monash
6675,Oakleigh,5 Grant St,5,h,1600000.0,PI,Ray,28/05/2016,14.0,3166.0,5.0,3.0,2.0,695.0,305.0,Monash,-37.8973,145.0979,Southern Metropolitan,3224.0,47,Monash
6676,Oakleigh,9/126 Atherton Rd,3,u,665000.0,S,O'Brien,30/07/2016,14.0,3166.0,3.0,1.0,1.0,112.0,137.37442942647843,Monash,-37.9008,145.09799999999996,Southern Metropolitan,3224.0,47,Monash
6677,Aberfeldie,32 Fawkner St,4,h,1330000.0,S,Nelson,6/05/2017,9.1,3040.0,4.0,2.0,2.0,273.0,137.37442942647843,Moonee Valley,-37.7574,144.8959,Western Metropolitan,1543.0,42,Moonee Valley
6678,Aberfeldie,2/65 Clifton St,3,h,1300000.0,S,Nelson,8/04/2017,9.1,3040.0,3.0,3.0,2.0,240.0,240.0,Moonee Valley,-37.762,144.8916,Western Metropolitan,1543.0,42,Moonee Valley
6679,Aberfeldie,3/4 Combermere St,2,h,470000.0,S,Barry,8/04/2017,9.1,3040.0,2.0,1.0,1.0,70.0,72.3,Moonee Valley,-37.7564,144.9043,Western Metropolitan,1543.0,42,Moonee Valley
6680,Aberfeldie,2 Derry St,4,h,1740000.0,PI,Nelson,29/04/2017,9.1,3040.0,4.0,2.0,2.0,746.0,161.0,Moonee Valley,-37.7595,144.8993,Western Metropolitan,1543.0,42,Moonee Valley
6681,Albert Park,4 Ashworth St,3,h,1700000.0,VB,Greg,6/05/2017,3.3,3206.0,3.0,1.0,1.0,178.0,116.0,Port Phillip,-37.8473,144.9495,Southern Metropolitan,3280.0,59,Port Phillip
6682,Albert Park,13/123 Beaconsfield Pde,1,u,1100000.0,PI,Nelson,8/04/2017,3.3,3206.0,1.0,1.0,1.0,0.0,64.0,Port Phillip,-37.8487,144.9511,Southern Metropolitan,3280.0,59,Port Phillip
6683,Albert Park,102 Graham St,3,h,2155000.0,S,RT,8/04/2017,3.3,3206.0,3.0,2.0,0.0,130.0,137.37442942647843,Port Phillip,-37.8453,144.94899999999996,Southern Metropolitan,3280.0,59,Port Phillip
6684,Albert Park,374 Montague St,3,h,2115000.0,PI,Marshall,8/04/2017,3.3,3206.0,3.0,2.0,0.0,140.0,137.37442942647843,Port Phillip,-37.8426,144.9563,Southern Metropolitan,3280.0,59,Port Phillip
6685,Albert Park,21 Finlay St,2,h,2130000.0,S,Marshall,13/05/2017,3.3,3206.0,2.0,1.0,1.0,236.0,137.37442942647843,Port Phillip,-37.8436,144.9558,Southern Metropolitan,3280.0,59,Port Phillip
6686,Albert Park,91 Page St,3,h,2150000.0,S,Marshall,20/05/2017,3.3,3206.0,3.0,1.0,1.0,163.0,85.0,Port Phillip,-37.8473,144.955,Southern Metropolitan,3280.0,59,Port Phillip
6687,Albert Park,6 Gray La,3,h,2035000.0,SP,White,29/04/2017,3.3,3206.0,3.0,1.0,1.0,185.0,137.37442942647843,Port Phillip,-37.8435,144.9538,Southern Metropolitan,3280.0,59,Port Phillip
6688,Albert Park,2A Mills St,2,t,1500000.0,S,Marshall,29/04/2017,3.3,3206.0,2.0,1.0,1.0,115.0,137.37442942647843,Port Phillip,-37.8441,144.9598,Southern Metropolitan,3280.0,59,Port Phillip
6689,Albert Park,46 Withers St,2,h,1190000.0,S,RT,29/04/2017,3.3,3206.0,2.0,1.0,0.0,111.0,70.0,Port Phillip,-37.8445,144.9489,Southern Metropolitan,3280.0,59,Port Phillip
6690,Altona North,269 Blackshaws Rd,3,h,916000.0,SP,Hunter,20/05/2017,11.1,3025.0,3.0,1.0,2.0,606.0,109.0,Hobsons Bay,-37.8326,144.8594,Western Metropolitan,5132.0,56,Hobsons Bay
6691,Altona North,68 Chambers Rd,3,h,750000.0,S,RT,20/05/2017,11.1,3025.0,3.0,1.0,2.0,534.0,137.37442942647843,Hobsons Bay,-37.8367,144.8425,Western Metropolitan,5132.0,56,Hobsons Bay
6692,Altona North,23 Rymill Ct,3,h,910000.0,S,hockingstuart,29/04/2017,11.1,3025.0,3.0,1.0,3.0,535.0,132.0,Hobsons Bay,-37.8322,144.8399,Western Metropolitan,5132.0,56,Hobsons Bay
6693,Armadale,22 Baldwin St,2,h,1859000.0,S,Marshall,6/05/2017,6.3,3143.0,2.0,2.0,3.0,311.0,137.37442942647843,Stonnington,-37.8545,145.0219,Southern Metropolitan,4836.0,81,Stonnington
6694,Armadale,5/29 Mercer Rd,2,t,1200000.0,S,RT,6/05/2017,6.3,3143.0,2.0,2.0,1.0,189.0,137.37442942647843,Stonnington,-37.8532,145.0259,Southern Metropolitan,4836.0,81,Stonnington
6695,Armadale,8/15 Egerton Rd,2,u,480000.0,VB,hockingstuart,8/04/2017,6.3,3143.0,2.0,1.0,1.0,0.0,66.23,Stonnington,-37.8624,145.0223,Southern Metropolitan,4836.0,81,Stonnington
6696,Armadale,4/48 New St,3,u,1635000.0,S,Jellis,20/05/2017,6.3,3143.0,3.0,2.0,2.0,1803.0,137.37442942647843,Stonnington,-37.8544,145.0164,Southern Metropolitan,4836.0,81,Stonnington
6697,Armadale,18 Rose St,2,h,1705000.0,S,Marshall,20/05/2017,6.3,3143.0,2.0,2.0,0.0,195.0,137.37442942647843,Stonnington,-37.851,145.0156,Southern Metropolitan,4836.0,81,Stonnington
6698,Armadale,4/10 St Georges Rd,3,t,1005000.0,S,Kay,22/04/2017,6.3,3143.0,3.0,2.0,2.0,0.0,137.37442942647843,Stonnington,-37.8606,145.0209,Southern Metropolitan,4836.0,81,Stonnington
6699,Armadale,1/5 The Terrace,2,u,852000.0,S,Woodards,22/04/2017,6.3,3143.0,2.0,1.0,1.0,869.0,74.0,Stonnington,-37.8603,145.0224,Southern Metropolitan,4836.0,81,Stonnington
6700,Armadale,8/16 Wattletree Rd,2,u,690000.0,S,Jellis,22/04/2017,6.3,3143.0,2.0,1.0,2.0,0.0,137.37442942647843,Stonnington,-37.8611,145.0174,Southern Metropolitan,4836.0,81,Stonnington
6701,Armadale,1/25 Mercer Rd,3,u,2120000.0,S,Jellis,29/04/2017,6.3,3143.0,3.0,2.0,3.0,395.0,137.37442942647843,Stonnington,-37.8536,145.0263,Southern Metropolitan,4836.0,81,Stonnington
6702,Armadale,6/581 Orrong Rd,1,u,405000.0,S,Marshall,29/04/2017,6.3,3143.0,1.0,1.0,0.0,0.0,48.0,Stonnington,-37.8531,145.0115,Southern Metropolitan,4836.0,81,Stonnington
6703,Ascot Vale,8 Anderson St,5,h,2100000.0,S,Nelson,6/05/2017,5.9,3032.0,5.0,3.0,3.0,468.0,274.0,Moonee Valley,-37.7822,144.9065,Western Metropolitan,6567.0,130,Moonee Valley
6704,Ascot Vale,6 Munro St,3,h,1435000.0,S,Nelson,8/04/2017,5.9,3032.0,3.0,1.0,1.0,450.0,155.0,Moonee Valley,-37.7756,144.9148,Western Metropolitan,6567.0,130,Moonee Valley
6705,Ascot Vale,72 Bloomfield Rd,2,h,1020000.0,PI,Nelson,13/05/2017,5.9,3032.0,2.0,1.0,1.0,226.0,98.0,Moonee Valley,-37.7761,144.9165,Western Metropolitan,6567.0,130,Moonee Valley
6706,Ascot Vale,3 Dalgety Dr,3,h,1041000.0,S,Nelson,13/05/2017,5.9,3032.0,3.0,2.0,2.0,209.0,137.37442942647843,Moonee Valley,-37.7774,144.904,Western Metropolitan,6567.0,130,Moonee Valley
6707,Ascot Vale,4/225 Maribyrnong Rd,2,t,565000.0,S,Woodards,13/05/2017,5.9,3032.0,2.0,2.0,1.0,103.0,137.37442942647843,Moonee Valley,-37.7715,144.9088,Western Metropolitan,6567.0,130,Moonee Valley
6708,Ascot Vale,75 Maribyrnong Rd,6,h,2250000.0,PI,Jellis,13/05/2017,5.9,3032.0,6.0,3.0,2.0,1012.0,435.0,Moonee Valley,-37.7721,144.9184,Western Metropolitan,6567.0,130,Moonee Valley
6709,Ascot Vale,5/9 Sandown Rd,4,t,900000.0,SP,Alexkarbon,13/05/2017,5.9,3032.0,4.0,3.0,2.0,0.0,159.0,Moonee Valley,-37.7831,144.9209,Western Metropolitan,6567.0,130,Moonee Valley
6710,Ascot Vale,7 Elliott St,3,h,1490000.0,S,Nelson,20/05/2017,5.9,3032.0,3.0,2.0,1.0,542.0,137.37442942647843,Moonee Valley,-37.781,144.9095,Western Metropolitan,6567.0,130,Moonee Valley
6711,Ascot Vale,17 Monash St,3,h,1230000.0,PI,Nelson,20/05/2017,5.9,3032.0,3.0,1.0,2.0,538.0,137.37442942647843,Moonee Valley,-37.7808,144.9083,Western Metropolitan,6567.0,130,Moonee Valley
6712,Ascot Vale,136 The Parade,2,h,1050000.0,S,Brad,20/05/2017,5.9,3032.0,2.0,1.0,0.0,341.0,137.37442942647843,Moonee Valley,-37.7721,144.9113,Western Metropolitan,6567.0,130,Moonee Valley
6713,Ascot Vale,3 Federation St,2,h,1005000.0,S,Brad,29/04/2017,5.9,3032.0,2.0,1.0,1.0,202.0,137.37442942647843,Moonee Valley,-37.7737,144.9166,Western Metropolitan,6567.0,130,Moonee Valley
6714,Ascot Vale,40 Kent St,4,h,1316500.0,S,Alexkarbon,29/04/2017,5.9,3032.0,4.0,3.0,2.0,230.0,137.37442942647843,Moonee Valley,-37.7804,144.9284,Western Metropolitan,6567.0,130,Moonee Valley
6715,Ashwood,5 Harcourt St,2,h,1495000.0,S,Barry,8/04/2017,12.2,3147.0,2.0,1.0,2.0,803.0,95.0,Monash,-37.8683,145.1064,Southern Metropolitan,2894.0,46,Monash
6716,Ashwood,217 Huntingdale Rd,4,h,1126000.0,S,Harcourts,8/04/2017,12.2,3147.0,4.0,1.0,1.0,656.0,137.37442942647843,Monash,-37.8696,145.1111,Southern Metropolitan,2894.0,46,Monash
6717,Ashwood,1/7 Queens Pde,2,u,822000.0,S,Marshall,8/04/2017,12.2,3147.0,2.0,1.0,1.0,78.0,59.0,Monash,-37.8677,145.0981,Southern Metropolitan,2894.0,46,Monash
6718,Ashwood,3/5 Yunki Ct,2,t,770000.0,SP,Buxton,8/04/2017,12.2,3147.0,2.0,1.0,2.0,162.0,137.37442942647843,Monash,-37.871,145.0994,Southern Metropolitan,2894.0,46,Monash
6719,Ashwood,2/5 Parkhill Dr,3,u,890000.0,S,Jellis,20/05/2017,12.2,3147.0,3.0,2.0,2.0,235.0,130.0,Monash,-37.8625,145.1083,Southern Metropolitan,2894.0,46,Monash
6720,Avondale Heights,33a Deutscher St,3,u,765000.0,S,Moonee,6/05/2017,10.5,3034.0,3.0,2.0,1.0,292.0,150.0,Moonee Valley,-37.7593,144.8561,Western Metropolitan,4502.0,74,Moonee Valley
6721,Avondale Heights,39 Ridge Dr,3,h,881000.0,S,Nelson,8/04/2017,10.5,3034.0,3.0,1.0,2.0,615.0,137.37442942647843,Moonee Valley,-37.7532,144.8548,Western Metropolitan,4502.0,74,Moonee Valley
6722,Avondale Heights,47 Wood St,4,h,850000.0,SP,Moonee,8/04/2017,10.5,3034.0,4.0,1.0,2.0,697.0,137.37442942647843,Moonee Valley,-37.7678,144.8568,Western Metropolitan,4502.0,74,Moonee Valley
6723,Avondale Heights,16 Cortina Pl,4,h,1300000.0,SP,Nelson,20/05/2017,10.5,3034.0,4.0,3.0,2.0,656.0,322.0,Moonee Valley,-37.7522,144.8659,Western Metropolitan,4502.0,74,Moonee Valley
6724,Avondale Heights,4 Camille Ct,5,h,1250000.0,SP,Moonee,22/04/2017,10.5,3034.0,5.0,2.0,2.0,889.0,137.37442942647843,Moonee Valley,-37.7565,144.8652,Western Metropolitan,4502.0,74,Moonee Valley
6725,Avondale Heights,53 Doyle St,3,h,760000.0,SP,Moonee,22/04/2017,10.5,3034.0,3.0,1.0,1.0,585.0,99.0,Moonee Valley,-37.7574,144.8574,Western Metropolitan,4502.0,74,Moonee Valley
6726,Avondale Heights,30 Lorgrove Ct,4,h,1600000.0,VB,Nelson,29/04/2017,10.5,3034.0,4.0,3.0,3.0,857.0,137.37442942647843,Moonee Valley,-37.7619,144.866,Western Metropolitan,4502.0,74,Moonee Valley
6727,Balwyn North,25 Rookwood St,2,h,1900000.0,S,Noel,8/04/2017,9.2,3104.0,2.0,1.0,2.0,667.0,130.0,Boroondara,-37.7926,145.0842,Southern Metropolitan,7809.0,158,Boroondara
6728,Balwyn North,24 Yeneda St,3,h,1922000.0,S,hockingstuart,8/04/2017,9.2,3104.0,3.0,1.0,1.0,696.0,137.37442942647843,Boroondara,-37.8016,145.1013,Southern Metropolitan,7809.0,158,Boroondara
6729,Balwyn North,103 Longview Rd,4,h,2000000.0,PI,RT,13/05/2017,9.2,3104.0,4.0,2.0,2.0,627.0,137.37442942647843,Boroondara,-37.7848,145.0788,Southern Metropolitan,7809.0,158,Boroondara
6730,Balwyn North,2/21 Pavo St,3,u,700000.0,S,Marshall,13/05/2017,9.2,3104.0,3.0,1.0,1.0,350.0,120.0,Boroondara,-37.7862,145.0739,Southern Metropolitan,7809.0,158,Boroondara
6731,Balwyn North,35 Sylvander St,4,h,1890000.0,S,Jellis,13/05/2017,9.2,3104.0,4.0,3.0,2.0,636.0,227.0,Boroondara,-37.789,145.0938,Southern Metropolitan,7809.0,158,Boroondara
6732,Balwyn North,18 Woodville St,4,h,1630000.0,S,Jellis,13/05/2017,9.2,3104.0,4.0,2.0,1.0,677.0,137.37442942647843,Boroondara,-37.7897,145.0922,Southern Metropolitan,7809.0,158,Boroondara
6733,Balwyn North,2/87 Tannock St,2,u,800000.0,PI,hockingstuart,20/05/2017,9.2,3104.0,2.0,2.0,1.0,196.0,137.37442942647843,Boroondara,-37.785,145.0961,Southern Metropolitan,7809.0,158,Boroondara
6734,Balwyn North,215 Doncaster Rd,3,h,1670000.0,S,hockingstuart,29/04/2017,9.2,3104.0,0.0,0.0,0.0,818.0,137.37442942647843,Boroondara,-37.7939,145.0866,Southern Metropolitan,7809.0,158,Boroondara
6735,Balwyn North,16 Ventnor St,4,h,1725000.0,PI,Marshall,29/04/2017,9.2,3104.0,4.0,3.0,2.0,627.0,213.0,Boroondara,-37.7827,145.0945,Southern Metropolitan,7809.0,158,Boroondara
6736,Bentleigh,2 Delhi St,2,h,1402000.0,S,Woodards,6/05/2017,13.0,3204.0,2.0,1.0,4.0,616.0,137.37442942647843,Glen Eira,-37.9257,145.0469,Southern Metropolitan,6795.0,137,Glen Eira
6737,Bentleigh,10 Luckins Rd,3,h,1500000.0,S,HAR,6/05/2017,13.0,3204.0,3.0,1.0,2.0,657.0,137.37442942647843,Glen Eira,-37.9318,145.0448,Southern Metropolitan,6795.0,137,Glen Eira
6738,Bentleigh,23 Auckland St,2,h,1100000.0,VB,Woodards,8/04/2017,13.0,3204.0,2.0,1.0,3.0,579.0,137.37442942647843,Glen Eira,-37.925,145.0467,Southern Metropolitan,6795.0,137,Glen Eira
6739,Bentleigh,28 Campbell St,6,h,2000000.0,VB,Buxton,8/04/2017,13.0,3204.0,6.0,2.0,2.0,702.0,137.37442942647843,Glen Eira,-37.9193,145.033,Southern Metropolitan,6795.0,137,Glen Eira
6740,Bentleigh,42 Hutchinson St,2,u,710000.0,S,Woodards,8/04/2017,13.0,3204.0,2.0,1.0,3.0,225.0,137.37442942647843,Glen Eira,-37.9243,145.0497,Southern Metropolitan,6795.0,137,Glen Eira
6741,Bentleigh,4/2 Jasper Rd,2,t,620000.0,SP,McGrath,8/04/2017,13.0,3204.0,2.0,2.0,1.0,0.0,137.37442942647843,Glen Eira,-37.9329,145.0393,Southern Metropolitan,6795.0,137,Glen Eira
6742,Bentleigh,4/10 Blair St,4,t,1105000.0,S,Hodges,13/05/2017,13.0,3204.0,4.0,2.0,1.0,207.0,137.37442942647843,Glen Eira,-37.9156,145.0355,Southern Metropolitan,6795.0,137,Glen Eira
6743,Bentleigh,23A Fromer St,3,t,1303000.0,S,hockingstuart,13/05/2017,13.0,3204.0,3.0,2.0,2.0,334.0,137.37442942647843,Glen Eira,-37.9284,145.0428,Southern Metropolitan,6795.0,137,Glen Eira
6744,Bentleigh,197A Jasper Rd,3,t,1375000.0,S,Buxton,20/05/2017,13.0,3204.0,3.0,3.0,2.0,338.0,194.0,Glen Eira,-37.9166,145.0418,Southern Metropolitan,6795.0,137,Glen Eira
6745,Bentleigh,25B Luckins Rd,4,t,1300000.0,S,hockingstuart,20/05/2017,13.0,3204.0,4.0,2.0,2.0,352.0,137.37442942647843,Glen Eira,-37.9317,145.0463,Southern Metropolitan,6795.0,137,Glen Eira
6746,Bentleigh,3 Rogers Rd,3,h,1286000.0,S,Woodards,20/05/2017,13.0,3204.0,3.0,1.0,2.0,614.0,137.37442942647843,Glen Eira,-37.9317,145.0427,Southern Metropolitan,6795.0,137,Glen Eira
6747,Bentleigh,7 Rosina St,4,h,1920000.0,S,hockingstuart,20/05/2017,13.0,3204.0,4.0,2.0,2.0,650.0,137.37442942647843,Glen Eira,-37.9323,145.0445,Southern Metropolitan,6795.0,137,Glen Eira
6748,Bentleigh,5 Smith St,3,h,1968500.0,S,hockingstuart,20/05/2017,13.0,3204.0,3.0,2.0,2.0,674.0,137.37442942647843,Glen Eira,-37.9179,145.0429,Southern Metropolitan,6795.0,137,Glen Eira
6749,Bentleigh,6b Howell St,3,u,845000.0,S,Woodards,22/04/2017,13.0,3204.0,3.0,1.0,2.0,242.0,137.37442942647843,Glen Eira,-37.9302,145.0331,Southern Metropolitan,6795.0,137,Glen Eira
6750,Bentleigh,8 Plym St,4,h,1107000.0,S,Woodards,22/04/2017,13.0,3204.0,4.0,2.0,2.0,478.0,137.37442942647843,Glen Eira,-37.9321,145.0361,Southern Metropolitan,6795.0,137,Glen Eira
6751,Bentleigh,2/23 Whitmuir Rd,3,u,641500.0,S,hockingstuart,22/04/2017,13.0,3204.0,3.0,1.0,1.0,681.0,137.37442942647843,Glen Eira,-37.9145,145.0287,Southern Metropolitan,6795.0,137,Glen Eira
6752,Bentleigh,52a Tucker Rd,2,u,725000.0,S,Buxton,29/04/2017,13.0,3204.0,2.0,1.0,1.0,0.0,115.0,Glen Eira,-37.9296,145.0498,Southern Metropolitan,6795.0,137,Glen Eira
6753,Bentleigh East,1 Melva St,4,h,1515000.0,S,Buxton,6/05/2017,13.9,3165.0,4.0,3.0,2.0,635.0,200.0,Glen Eira,-37.9107,145.0745,Southern Metropolitan,10969.0,249,Glen Eira
6754,Bentleigh East,7 Celia St,3,h,986000.0,S,Buxton,8/04/2017,13.9,3165.0,3.0,1.0,3.0,337.0,100.0,Glen Eira,-37.9331,145.0586,Southern Metropolitan,10969.0,249,Glen Eira
6755,Bentleigh East,1/65 Blamey St,3,h,830000.0,PI,Thomson,13/05/2017,13.9,3165.0,3.0,1.0,2.0,290.0,137.37442942647843,Glen Eira,-37.9292,145.0689,Southern Metropolitan,10969.0,249,Glen Eira
6756,Bentleigh East,1/32 Elizabeth St,3,t,767000.0,S,Gary,13/05/2017,13.9,3165.0,3.0,1.0,2.0,162.0,137.37442942647843,Glen Eira,-37.9229,145.0538,Southern Metropolitan,10969.0,249,Glen Eira
6757,Bentleigh East,39 Elizabeth St,4,h,1860000.0,PI,hockingstuart,13/05/2017,13.9,3165.0,4.0,3.0,2.0,620.0,137.37442942647843,Glen Eira,-37.9228,145.0555,Southern Metropolitan,10969.0,249,Glen Eira
6758,Bentleigh East,122B Tambet St,3,t,1200000.0,PI,Purplebricks,13/05/2017,13.9,3165.0,3.0,2.0,2.0,369.0,137.37442942647843,Glen Eira,-37.9092,145.0728,Southern Metropolitan,10969.0,249,Glen Eira
6759,Bentleigh East,29 Argyle St,3,h,1175000.0,S,Buxton,20/05/2017,13.9,3165.0,3.0,1.0,2.0,625.0,137.37442942647843,Glen Eira,-37.911,145.075,Southern Metropolitan,10969.0,249,Glen Eira
6760,Bentleigh East,28B Barrington St,3,t,1225000.0,S,hockingstuart,20/05/2017,13.9,3165.0,3.0,2.0,2.0,372.0,180.0,Glen Eira,-37.9127,145.0694,Southern Metropolitan,10969.0,249,Glen Eira
6761,Bentleigh East,1/22 Brooks St,3,t,1055000.0,SP,Buxton,20/05/2017,13.9,3165.0,3.0,2.0,2.0,301.0,137.37442942647843,Glen Eira,-37.9167,145.077,Southern Metropolitan,10969.0,249,Glen Eira
6762,Bentleigh East,6 Elswill St,5,h,1351000.0,S,Buxton,20/05/2017,13.9,3165.0,5.0,2.0,2.0,652.0,137.37442942647843,Glen Eira,-37.9311,145.0651,Southern Metropolitan,10969.0,249,Glen Eira
6763,Bentleigh East,1 Heather St,2,h,1962000.0,S,Buxton,20/05/2017,13.9,3165.0,2.0,1.0,2.0,848.0,137.37442942647843,Glen Eira,-37.9199,145.0573,Southern Metropolitan,10969.0,249,Glen Eira
6764,Bentleigh East,1/62 Tudor St,3,h,810000.0,PI,Buxton,20/05/2017,13.9,3165.0,3.0,1.0,1.0,294.0,105.0,Glen Eira,-37.919,145.0803,Southern Metropolitan,10969.0,249,Glen Eira
6765,Bentleigh East,2/575 Warrigal Rd,3,t,850000.0,S,hockingstuart,20/05/2017,13.9,3165.0,3.0,2.0,2.0,321.0,137.37442942647843,Glen Eira,-37.9316,145.0806,Southern Metropolitan,10969.0,249,Glen Eira
6766,Bentleigh East,2/16 Argyle St,2,u,535000.0,SP,hockingstuart,29/04/2017,13.9,3165.0,2.0,1.0,1.0,1026.0,68.11,Glen Eira,-37.911,145.0711,Southern Metropolitan,10969.0,249,Glen Eira
6767,Bentleigh East,4 Box Ct,3,h,1640000.0,S,Buxton,29/04/2017,13.9,3165.0,3.0,1.0,2.0,733.0,137.37442942647843,Glen Eira,-37.9219,145.0518,Southern Metropolitan,10969.0,249,Glen Eira
6768,Bentleigh East,2/10 Chester St,3,u,809000.0,S,Woodards,29/04/2017,13.9,3165.0,3.0,1.0,1.0,289.0,137.37442942647843,Glen Eira,-37.9211,145.0671,Southern Metropolitan,10969.0,249,Glen Eira
6769,Bentleigh East,13 Delma St,3,h,1510000.0,S,Buxton,29/04/2017,13.9,3165.0,3.0,1.0,2.0,689.0,137.37442942647843,Glen Eira,-37.9317,145.0524,Southern Metropolitan,10969.0,249,Glen Eira
6770,Bentleigh East,15 Lilac St,4,h,1292000.0,S,Woodards,29/04/2017,13.9,3165.0,4.0,1.0,2.0,587.0,161.0,Glen Eira,-37.9194,145.05700000000004,Southern Metropolitan,10969.0,249,Glen Eira
